Player_ID,Matches_Played,Runs_Scored,Batting_Average,Strike_Rate,Wickets_Taken,Bowling_Average,Economy_Rate,Recent_Form_Score,Player_Form
4611,123,5434,25.87,65.19,287,22.41,5.62,96.26,Good
4612,199,2286,39.91,90.34,214,23.56,9.9,91.46,Good
4613,118,7401,29.49,68.12,185,18.88,6.47,95.24,Good
4614,20,6446,30.12,75.28,125,31.97,3.77,29.09,Poor
4615,87,2654,46.62,73.46,281,16.44,6.49,47.66,Average
4616,183,990,28.07,164.69,254,15.4,6.75,51.89,Average
4617,76,7820,44.65,171.65,60,36.63,3.03,48.97,Average
4618,128,4429,10.72,116.94,200,18.1,4.72,1.92,Poor
4619,117,2160,26.23,135.65,68,44.58,3.01,83.31,Good
4620,16,5740,25.95,143.51,284,18.74,6.93,74.65,Good
4621,130,4457,47.44,106.96,62,33.99,5.04,47.48,Average
4622,57,5976,25.73,104.43,133,38.64,4.21,26.74,Poor
4623,79,6944,41.67,141.07,238,23.02,8.87,63.5,Average
4624,137,2144,44.43,105.21,251,46.09,3.21,13.83,Poor
4625,31,6077,42.92,129.72,186,31.85,7.84,99.73,Good
4626,144,2063,40.16,121.82,20,26.04,7.01,12.53,Poor
4627,149,2603,30.68,122.94,290,46.54,8.4,5.85,Poor
4628,138,1977,28.67,159.52,45,45.04,3.93,61.24,Average
4629,101,375,38.23,144.49,193,39.84,9.1,46.34,Average
4630,9,741,13.19,175.28,56,25.17,5.25,71.9,Good
4631,61,4485,53.79,154.92,41,28.66,3.06,12.8,Poor
4632,160,2667,51.27,77.5,234,39.14,7.6,36.37,Poor
4633,82,1240,27.32,148.62,15,21.48,9.02,50.1,Average
4634,73,3470,38.34,139.88,132,32.33,5.48,44.7,Average
4635,122,7427,56.61,137.53,0,40.82,6.69,58.3,Average
4636,124,4919,23.58,117.69,231,38.02,5.89,10.18,Poor
4637,63,2367,47.12,67.5,149,40.2,3.3,50.37,Average
4638,37,2243,14.14,174.18,121,46.22,8.27,55.48,Average
4639,66,3549,36.17,162.23,281,48.89,9.59,88.1,Good
4640,54,417,54.2,118.42,289,31.04,5.94,57.11,Average
4641,116,7642,37.59,79.03,212,17.1,4.01,54.73,Average
4642,23,606,40.81,158.94,280,44.2,6.54,81.21,Good
4643,127,567,55.38,111.68,139,19.13,9.33,6.5,Poor
4644,198,543,45.77,106.81,158,22.68,7.24,64.8,Average
4645,51,6374,44.79,139.85,26,37.86,4.49,81.18,Good
4646,171,883,39.32,151.04,161,41.1,6.87,9.46,Poor
4647,37,6664,41.65,67.54,117,39.31,5.29,81.16,Good
4648,145,4798,50.19,152.11,74,30.35,3.16,78.72,Good
4649,88,1223,58.96,148.07,92,47.13,9.4,0.09,Poor
4650,186,2893,49.77,130.71,33,44.13,8.56,24.62,Poor
4651,139,6816,45.38,100.61,114,38.23,9.47,15.13,Poor
4652,83,5718,16.78,79.78,112,30.44,7.78,51.13,Average
4653,18,2068,50.85,72.32,59,31.23,6.15,91.4,Good
4654,151,7478,46.8,60.14,281,21.16,6.45,60.27,Average
4655,132,6731,48.52,84.78,236,42.29,4.43,60.18,Average
4656,58,7041,21.55,109.36,125,45.31,5.7,12.28,Poor
4657,152,7820,55.17,89.24,44,43.95,4.15,66.64,Average
4658,33,3709,14.86,97.08,287,34.15,6.31,88.83,Good
4659,28,1786,22.68,106.85,228,44.33,7.52,42.93,Average
4660,86,5715,43.15,96.99,196,42.66,4.8,68.18,Average
4661,67,1457,43.69,146.95,211,44.13,9.61,29.49,Poor
4662,109,6514,25.67,119.01,70,49.37,7.53,26.89,Poor
4663,61,5679,45.08,62.32,234,43.35,4.54,18.51,Poor
4664,140,1914,29.4,87.2,278,24.47,4.17,24.15,Poor
4665,66,77,10.01,145.16,166,43.73,4.19,34.28,Poor
4666,161,3613,18.13,96.11,194,28.15,9.82,56.67,Average
4667,21,1308,54.13,170.42,172,33.07,4.66,78.07,Good
4668,70,647,21.13,145.52,194,42.87,4.18,28.96,Poor
4669,10,2187,15.65,94.79,62,26.09,4.15,16.81,Poor
4670,62,552,44.11,121.97,69,15.91,5.41,44.98,Average
4671,73,5093,32.04,140.07,222,40.14,7.31,78.95,Good
4672,160,281,49.83,83.2,282,46.58,3.55,38.93,Poor
4673,66,7729,53.07,89.54,78,47.48,4.12,91.33,Good
4674,173,1281,52.3,120.85,35,42.96,9.84,24.79,Poor
4675,86,1846,25.65,170.99,194,47.73,7.32,75.83,Good
4676,173,5479,35.28,101.28,216,43.72,3.98,46.78,Average
4677,181,2487,42.51,108.26,287,16.05,6.85,10.71,Poor
4678,181,6413,26.1,82.87,148,27.24,4.69,28.11,Poor
4679,75,5253,12.05,131.19,272,26.76,9.82,85.82,Good
4680,135,2793,34.78,148.82,200,22.67,5.72,0.59,Poor
4681,14,3711,10.64,112.88,153,42.93,4.0,75.63,Good
4682,102,4199,57.53,150.03,21,33.2,7.29,81.14,Good
4683,93,4861,49.83,96.31,296,44.27,3.96,11.98,Poor
4684,39,6238,19.6,144.84,214,36.05,6.63,96.22,Good
4685,6,2776,24.38,91.0,121,35.67,8.97,87.23,Good
4686,128,1596,59.14,153.68,265,28.45,5.42,17.85,Poor
4687,28,479,28.68,159.68,260,42.64,6.34,24.15,Poor
4688,78,6923,49.19,155.73,54,38.91,3.76,81.85,Good
4689,170,3312,32.34,85.86,281,26.86,7.52,54.64,Average
4690,26,6156,53.2,143.31,259,49.78,3.78,92.26,Good
4691,158,3218,45.19,124.62,282,31.2,5.29,97.91,Good
4692,175,1963,11.15,178.32,229,26.08,8.89,34.34,Poor
4693,187,7919,24.72,103.39,125,39.07,4.05,9.7,Poor
4694,43,6744,37.9,152.55,258,22.8,8.88,70.35,Good
4695,161,2142,56.31,104.41,49,44.07,7.41,92.31,Good
4696,24,3898,15.1,107.62,223,38.81,3.99,16.49,Poor
4697,45,6436,40.06,73.32,281,45.45,4.18,98.54,Good
4698,186,2072,25.11,88.76,145,26.52,7.64,19.59,Poor
4699,152,1295,54.47,79.74,44,44.9,8.1,8.63,Poor
4700,112,5624,48.26,79.1,261,32.53,7.59,49.57,Average
4701,151,5285,28.49,61.08,233,17.07,8.0,80.56,Good
4702,88,938,18.36,155.25,52,21.8,5.53,35.44,Poor
4703,115,761,10.57,116.15,234,22.62,3.01,33.18,Poor
4704,70,7254,41.06,156.5,195,41.88,6.7,19.71,Poor
4705,162,4749,30.31,133.51,3,22.11,7.16,98.61,Good
4706,57,1669,25.74,159.76,59,34.67,7.81,34.19,Poor
4707,38,7128,59.28,120.45,172,37.84,4.62,66.65,Average
4708,154,3862,33.31,71.28,71,42.09,4.19,13.24,Poor
4709,71,2685,47.49,134.01,74,42.44,8.81,44.98,Average
4710,138,3899,18.87,141.33,21,40.12,8.89,79.58,Good
4711,31,6634,10.67,135.18,208,22.46,9.91,97.03,Good
4712,14,1931,30.88,156.16,50,34.02,5.38,17.73,Poor
4713,77,7308,43.28,147.78,144,25.16,3.41,9.47,Poor
4714,100,3939,35.33,111.92,271,42.13,6.33,98.75,Good
4715,52,1126,54.52,158.29,43,41.18,6.36,55.42,Average
4716,74,3297,31.7,143.01,106,23.04,3.26,34.54,Poor
4717,191,6021,25.55,74.44,149,37.45,7.03,96.03,Good
4718,104,4670,55.8,124.78,93,17.04,4.83,39.02,Poor
4719,63,6437,30.34,147.43,263,41.9,3.83,23.2,Poor
4720,6,7039,23.48,126.39,109,42.31,7.23,80.35,Good
4721,161,5425,14.88,173.88,17,27.15,4.98,31.4,Poor
4722,69,5373,49.67,72.18,237,43.22,6.93,32.2,Poor
4723,87,1203,51.25,146.68,238,45.04,3.11,44.5,Average
4724,158,4135,11.66,158.93,211,21.65,5.56,69.3,Average
4725,14,6919,27.93,144.32,230,27.28,9.06,84.18,Good
4726,57,3772,47.49,106.27,293,24.14,7.55,22.62,Poor
4727,83,519,57.32,106.26,80,28.1,9.07,36.25,Poor
4728,63,5735,28.89,130.39,254,30.64,8.18,49.62,Average
4729,154,7904,53.6,107.65,231,32.85,8.04,2.56,Poor
4730,183,6689,29.69,165.98,208,16.23,9.09,69.71,Average
4731,52,2283,18.97,73.19,297,16.93,3.14,56.6,Average
4732,153,4558,10.17,136.7,20,37.93,5.94,13.36,Poor
4733,127,5347,26.51,76.09,237,30.5,9.72,13.03,Poor
4734,26,7867,28.92,124.82,260,18.14,4.24,89.52,Good
4735,104,5944,57.26,145.87,272,28.52,7.58,68.33,Average
4736,102,482,20.3,79.86,279,31.64,8.53,38.81,Poor
4737,162,2477,29.11,144.48,149,37.25,9.54,33.81,Poor
4738,29,3093,11.26,76.8,151,19.14,9.1,31.69,Poor
4739,32,342,48.18,134.47,281,49.82,7.74,65.47,Average
4740,197,7207,55.76,120.67,60,31.61,7.98,17.87,Poor
4741,117,5292,21.89,95.77,135,38.83,5.4,98.74,Good
4742,49,1462,31.45,73.39,11,46.79,4.57,68.71,Average
4743,72,1202,16.11,148.3,13,16.11,9.71,12.71,Poor
4744,11,1621,32.84,105.82,29,36.05,9.83,13.8,Poor
4745,53,6276,16.67,70.38,286,33.91,5.97,64.83,Average
4746,141,2398,36.17,152.73,219,17.01,5.88,38.32,Poor
4747,168,3596,46.73,87.95,237,39.26,6.16,66.0,Average
4748,87,7707,37.67,148.37,26,22.73,6.23,72.25,Good
4749,133,6649,22.26,127.79,256,39.57,8.9,53.79,Average
4750,142,6227,27.69,83.34,296,27.69,6.01,25.66,Poor
4751,168,5088,41.93,69.17,141,41.95,9.18,55.12,Average
4752,77,3535,39.49,131.19,249,47.96,7.87,42.19,Average
4753,50,2877,16.84,63.03,73,45.12,9.76,89.03,Good
4754,110,7004,52.25,67.86,297,31.89,7.72,74.02,Good
4755,164,2390,33.76,144.27,198,22.88,5.89,61.9,Average
4756,36,3351,18.12,124.66,295,49.73,9.43,3.97,Poor
4757,10,2913,16.14,99.16,13,38.08,4.61,99.02,Good
4758,180,7430,58.28,124.71,99,28.86,9.75,56.63,Average
4759,170,1189,24.08,131.0,90,31.85,3.3,25.9,Poor
4760,149,2340,55.43,127.83,190,19.48,7.49,59.15,Average
4761,78,3580,30.53,137.11,105,32.69,3.13,81.79,Good
4762,118,1603,29.3,172.83,6,21.06,4.43,53.86,Average
4763,31,3297,45.05,106.65,80,27.8,6.25,77.69,Good
4764,58,5289,10.49,96.14,252,32.21,4.11,41.3,Average
4765,182,597,26.9,64.61,139,48.17,9.92,59.0,Average
4766,167,644,25.13,77.65,6,36.86,8.41,42.23,Average
4767,89,4543,53.4,72.75,151,28.02,8.96,52.78,Average
4768,131,6833,36.46,100.25,289,18.96,9.85,16.75,Poor
4769,157,7145,28.23,133.2,125,41.15,7.72,59.86,Average
4770,160,2902,23.3,65.56,284,31.34,4.87,97.9,Good
4771,115,6645,39.53,147.32,281,17.39,8.3,76.48,Good
4772,19,763,17.58,107.69,73,37.99,7.09,32.0,Poor
4773,136,7694,22.31,175.62,44,27.25,4.87,86.39,Good
4774,97,4830,24.68,128.21,16,29.14,5.57,89.57,Good
4775,127,7546,40.4,152.56,232,44.36,7.26,17.68,Poor
4776,77,7368,28.66,163.34,163,19.81,5.77,5.31,Poor
4777,159,1642,35.29,166.66,62,26.91,4.65,57.25,Average
4778,158,2297,42.52,122.22,92,27.73,6.01,47.59,Average
4779,151,7576,57.81,107.61,91,15.12,4.64,71.47,Good
4780,96,4696,48.24,127.26,41,44.59,9.13,29.31,Poor
4781,21,2172,30.26,108.25,240,44.24,7.86,38.02,Poor
4782,47,2160,47.41,88.89,254,38.16,5.64,26.39,Poor
4783,125,5076,57.48,98.87,70,46.46,9.62,29.21,Poor
4784,45,7304,34.97,87.93,298,24.55,5.72,0.93,Poor
4785,174,5878,30.52,92.33,215,22.72,7.02,51.08,Average
4786,182,7663,13.9,71.23,55,17.4,6.58,47.32,Average
4787,172,3749,54.62,111.18,78,35.72,3.85,35.59,Poor
4788,43,6293,22.32,88.23,120,32.37,5.97,54.02,Average
4789,117,2922,13.2,113.8,201,43.36,3.54,39.18,Poor
4790,155,6486,36.86,155.06,256,31.85,4.19,43.26,Average
4791,115,579,52.29,113.8,129,22.11,8.51,0.2,Poor
4792,184,3804,30.33,174.55,41,43.34,5.12,6.63,Poor
4793,51,4878,49.15,77.74,73,30.94,3.62,15.07,Poor
4794,67,2368,51.82,162.03,233,48.45,8.03,18.4,Poor
4795,114,6965,32.72,89.79,8,33.71,8.62,45.22,Average
4796,73,3932,39.55,172.07,30,19.09,7.05,87.49,Good
4797,47,4627,36.7,87.26,95,44.79,9.41,40.6,Average
4798,180,3360,56.96,149.64,257,45.74,8.95,62.72,Average
4799,38,5608,46.28,67.45,279,30.59,6.87,2.58,Poor
4800,44,6635,56.27,135.58,228,15.91,8.16,85.48,Good
4801,65,4707,21.0,86.24,244,16.04,5.3,11.31,Poor
4802,182,6395,25.51,140.42,197,27.29,7.45,28.43,Poor
4803,199,6101,13.55,136.3,231,40.07,9.84,81.67,Good
4804,66,1100,35.0,170.84,298,26.59,8.6,26.49,Poor
4805,62,1670,53.7,135.2,50,15.27,5.62,25.8,Poor
4806,165,5511,26.34,108.99,216,44.7,9.53,60.3,Average
4807,79,5531,16.41,83.23,173,48.91,8.78,90.32,Good
4808,20,2220,13.42,138.89,74,27.12,3.26,21.36,Poor
4809,86,4970,32.38,73.96,98,17.56,8.22,62.08,Average
4810,98,6344,18.2,159.42,0,25.2,9.83,60.02,Average
4811,52,216,27.31,89.68,123,42.97,5.22,65.95,Average
4812,142,375,51.0,122.9,116,33.98,4.93,94.68,Good
4813,86,7887,29.2,131.51,194,28.44,7.48,16.59,Poor
4814,42,1609,40.49,103.5,232,26.7,3.77,65.44,Average
4815,131,4106,35.11,139.66,128,19.04,7.72,18.24,Poor
4816,23,7966,45.93,90.03,62,26.88,4.59,31.43,Poor
4817,168,3839,17.81,64.15,235,31.45,6.16,39.0,Poor
4818,191,7179,56.02,175.11,229,38.56,9.24,83.54,Good
4819,67,2939,42.18,98.41,189,24.17,8.58,5.37,Poor
4820,81,4062,23.55,145.62,188,46.41,3.76,73.37,Good
4821,178,1613,16.16,120.9,167,31.97,8.33,91.26,Good
4822,135,6578,17.49,140.28,94,29.18,5.88,7.92,Poor
4823,106,7851,49.13,73.31,156,35.79,9.96,79.07,Good
4824,69,3679,39.41,122.26,290,20.87,5.1,10.76,Poor
4825,124,4913,29.04,107.07,138,18.73,6.29,96.29,Good
4826,95,7540,26.65,114.22,190,27.13,5.39,81.54,Good
4827,12,1296,52.79,175.94,55,16.4,7.1,69.5,Average
4828,183,7074,53.74,76.35,6,28.22,4.86,55.01,Average
4829,77,3996,39.06,150.56,50,38.5,9.39,92.08,Good
4830,138,4786,36.23,99.64,38,43.42,7.32,11.91,Poor
4831,111,5695,50.82,94.84,297,35.29,9.6,12.18,Poor
4832,93,5628,47.47,92.49,71,39.2,7.76,82.25,Good
4833,43,1155,30.02,101.85,255,44.16,4.3,48.23,Average
4834,117,6998,14.14,102.85,90,42.06,3.11,84.51,Good
4835,192,6043,48.43,92.49,148,26.2,5.85,39.07,Poor
4836,32,4879,18.44,140.1,29,35.07,9.95,45.19,Average
4837,101,2366,10.82,65.73,122,24.27,9.14,33.21,Poor
4838,186,2891,52.17,99.88,236,35.17,8.93,95.07,Good
4839,41,1972,38.91,93.62,279,29.91,6.98,46.5,Average
4840,141,5972,54.58,150.17,124,28.05,3.66,75.51,Good
4841,86,6764,34.23,77.58,133,21.42,3.11,69.59,Average
4842,60,784,56.32,172.88,5,34.66,8.87,23.51,Poor
4843,191,7335,27.7,80.46,196,40.53,4.24,91.4,Good
4844,89,4492,46.23,104.4,189,34.99,3.54,54.47,Average
4845,6,7347,25.05,83.96,290,17.42,7.97,85.58,Good
4846,193,1081,10.06,94.4,235,47.35,3.01,83.22,Good
4847,62,5599,28.99,151.32,78,15.19,8.19,5.87,Poor
4848,111,2033,46.89,117.17,34,45.98,4.35,61.98,Average
4849,127,1614,17.5,79.51,71,41.81,5.25,78.9,Good
4850,192,4555,35.24,65.6,42,18.38,4.2,90.65,Good
4851,172,6204,20.62,87.59,290,23.28,8.44,50.63,Average
4852,168,2416,13.73,173.47,132,27.21,6.39,75.07,Good
4853,118,7288,40.87,161.44,286,46.86,4.16,96.96,Good
4854,111,6862,57.6,112.82,105,49.3,3.27,82.78,Good
4855,41,4641,25.54,117.84,158,18.05,9.91,85.44,Good
4856,83,3653,39.03,167.92,7,28.89,8.0,40.73,Average
4857,96,7184,57.68,130.96,261,20.22,7.76,9.17,Poor
4858,22,6639,42.52,165.69,79,24.75,6.52,96.6,Good
4859,102,496,43.66,119.02,43,49.34,6.04,69.58,Average
4860,67,504,18.95,84.01,176,49.45,8.57,17.12,Poor
4861,154,7699,34.63,147.11,63,31.52,8.79,97.38,Good
4862,143,7112,28.35,123.17,287,21.41,3.43,71.58,Good
4863,190,3386,33.55,140.21,112,34.15,9.02,9.04,Poor
4864,189,5188,50.04,78.87,207,26.22,8.33,17.08,Poor
4865,8,7894,33.03,137.71,225,47.51,6.4,86.54,Good
4866,139,2208,13.14,105.87,277,43.64,6.33,95.38,Good
4867,65,5733,55.28,99.84,286,25.81,8.84,36.48,Poor
4868,111,4813,37.24,140.58,279,15.64,8.55,41.33,Average
4869,58,3216,56.22,131.07,2,49.93,3.97,39.55,Poor
4870,92,5688,38.62,137.89,32,38.92,6.84,83.54,Good
4871,72,3666,13.48,175.84,213,29.9,9.79,45.33,Average
4872,133,7136,37.64,144.14,29,25.1,8.15,37.53,Poor
4873,59,1408,38.79,136.91,24,15.15,9.81,62.19,Average
4874,7,4364,20.72,133.63,27,20.39,8.43,49.05,Average
4875,170,4077,33.55,107.85,96,15.21,6.67,53.34,Average
4876,125,6042,32.97,160.7,86,35.92,7.23,40.7,Average
4877,133,1477,41.14,105.71,25,38.22,7.97,46.05,Average
4878,106,6842,22.98,144.03,119,41.84,8.1,3.6,Poor
4879,42,5637,39.09,95.18,200,21.54,8.23,92.58,Good
4880,89,4960,22.05,77.73,14,18.36,9.51,3.06,Poor
4881,161,2397,32.32,75.57,253,37.77,5.16,77.28,Good
4882,137,109,16.14,136.15,110,32.5,8.81,29.83,Poor
4883,96,3554,11.87,99.35,7,45.65,6.99,11.23,Poor
4884,25,6550,26.03,93.01,127,33.66,9.2,60.97,Average
4885,199,649,23.73,131.05,185,30.57,7.42,70.7,Good
4886,113,6194,30.35,63.08,13,32.08,9.55,63.02,Average
4887,51,7570,58.1,89.55,229,42.38,5.97,57.61,Average
4888,88,7730,36.11,100.87,90,15.64,3.7,53.62,Average
4889,87,1499,37.66,145.0,3,47.14,7.51,54.11,Average
4890,39,5206,57.08,125.4,151,40.0,8.42,86.54,Good
4891,73,7235,56.06,162.72,218,45.99,7.84,9.02,Poor
4892,133,595,54.21,100.14,75,48.59,8.07,15.74,Poor
4893,144,978,14.9,95.57,283,22.91,3.2,81.27,Good
4894,192,7209,41.71,63.98,215,35.24,9.75,30.3,Poor
4895,31,730,50.4,174.21,158,32.01,4.85,77.16,Good
4896,60,56,51.78,120.18,250,33.82,5.9,35.27,Poor
4897,27,6881,38.9,120.3,66,16.66,5.93,92.54,Good
4898,157,2243,10.87,170.81,221,46.99,9.35,28.13,Poor
4899,25,5879,58.69,94.79,191,48.41,8.21,42.69,Average
4900,65,1701,33.61,99.85,218,38.98,7.34,15.88,Poor
4901,67,7229,29.68,138.76,16,24.04,3.84,66.67,Average
4902,126,1286,29.75,154.22,106,42.55,5.26,40.29,Average
4903,56,111,31.21,143.92,226,40.58,6.44,94.12,Good
4904,92,6908,22.11,154.65,80,35.11,3.8,1.57,Poor
4905,157,4806,26.37,129.01,266,20.96,7.0,38.77,Poor
4906,59,1201,59.27,163.54,165,22.04,4.5,2.36,Poor
4907,50,947,28.41,126.01,233,35.63,8.77,32.9,Poor
4908,36,4121,36.34,87.52,161,19.51,8.8,38.02,Poor
4909,59,6553,52.41,125.0,174,40.34,7.19,25.81,Poor
4910,100,757,36.37,145.55,159,22.44,5.52,25.55,Poor
4911,137,6674,26.22,138.43,184,46.87,3.31,26.01,Poor
4912,40,5896,36.19,89.16,173,46.49,7.4,26.63,Poor
4913,114,3388,15.7,64.93,237,25.28,8.49,28.23,Poor
4914,181,5651,16.5,90.3,162,17.92,8.53,85.13,Good
4915,110,7273,44.71,178.09,237,36.4,6.39,3.91,Poor
4916,62,6892,55.87,82.14,105,30.69,3.98,98.89,Good
4917,43,1841,46.28,115.72,117,20.03,3.45,28.15,Poor
4918,84,3535,13.73,136.6,231,33.6,3.39,2.79,Poor
4919,101,2293,30.14,165.54,75,49.75,4.75,17.52,Poor
4920,117,1104,10.13,151.23,4,17.41,3.99,94.19,Good
4921,65,661,35.56,169.07,217,24.24,4.18,99.75,Good
4922,141,908,19.66,132.53,281,33.85,7.89,24.68,Poor
4923,10,6539,53.41,163.84,235,42.77,4.26,22.54,Poor
4924,113,4617,15.22,91.66,31,15.66,7.85,83.61,Good
4925,39,1856,10.07,111.67,176,40.65,5.46,91.42,Good
4926,43,5855,32.56,161.25,118,19.9,8.42,65.04,Average
4927,154,7069,17.77,99.07,189,44.07,4.11,93.58,Good
4928,173,2311,46.9,164.55,101,39.23,3.16,95.0,Good
4929,122,7828,56.0,103.57,78,30.98,3.62,75.97,Good
4930,9,789,12.1,103.61,138,43.76,9.76,34.87,Poor
4931,174,5393,29.78,97.08,225,40.66,6.77,14.95,Poor
4932,91,5825,59.84,125.63,265,41.57,7.25,51.77,Average
4933,80,171,46.63,75.49,223,25.15,9.77,28.96,Poor
4934,199,4360,57.66,64.39,59,36.68,8.43,11.85,Poor
4935,162,1986,18.2,167.69,263,19.94,3.79,39.4,Poor
4936,61,7989,21.07,171.47,47,43.73,5.95,47.98,Average
4937,131,5145,17.74,69.14,80,33.44,8.75,66.2,Average
4938,33,5588,25.12,125.96,296,43.87,7.65,22.11,Poor
4939,169,1885,46.22,124.76,7,22.39,4.51,86.85,Good
4940,91,475,18.25,104.69,248,19.56,8.64,18.54,Poor
4941,145,6499,36.21,128.27,243,39.11,6.91,99.72,Good
4942,164,1049,23.46,114.97,164,17.04,8.52,55.69,Average
4943,50,4129,51.46,118.76,186,23.54,7.39,14.68,Poor
4944,120,2311,10.33,150.64,248,46.8,6.24,83.44,Good
4945,116,1161,21.16,123.12,126,19.65,8.1,25.37,Poor
4946,155,815,40.26,98.84,87,28.14,9.06,18.83,Poor
4947,49,3766,14.84,129.77,44,48.1,6.26,13.48,Poor
4948,149,2922,33.32,136.89,281,15.7,3.21,55.09,Average
4949,108,753,31.81,139.48,245,30.59,7.15,87.93,Good
4950,89,4661,52.63,134.2,217,42.53,3.63,89.71,Good
4951,198,461,41.27,139.75,14,46.81,5.27,78.56,Good
4952,138,3239,41.99,97.21,255,40.75,6.85,58.14,Average
4953,112,5750,57.59,113.54,176,46.09,5.42,52.99,Average
4954,22,2702,59.12,140.24,214,16.2,4.97,37.38,Poor
4955,98,80,42.67,150.52,24,18.5,3.14,4.41,Poor
4956,154,2804,36.1,112.1,291,40.82,4.88,83.66,Good
4957,37,6033,40.4,103.84,116,41.37,5.69,99.95,Good
4958,162,869,29.12,145.91,79,36.18,5.03,92.08,Good
4959,130,5526,59.37,86.66,174,40.56,7.4,93.3,Good
4960,164,7741,45.25,61.14,231,45.03,7.66,33.32,Poor
4961,174,5165,24.55,116.54,39,34.09,8.46,9.93,Poor
4962,126,4694,12.89,80.8,170,48.16,4.3,87.16,Good
4963,142,5730,12.24,105.39,116,39.3,7.33,76.38,Good
4964,119,806,20.25,94.95,183,31.52,6.01,39.04,Poor
4965,168,1934,21.65,153.27,80,29.75,5.26,83.36,Good
4966,166,5172,30.75,99.77,70,41.26,6.38,13.87,Poor
4967,32,7127,20.74,136.88,139,37.07,6.37,65.11,Average
4968,15,703,41.55,140.87,192,43.61,7.48,95.34,Good
4969,171,2523,20.56,114.77,170,42.33,6.91,91.04,Good
4970,51,2639,19.39,69.73,100,33.35,7.42,76.08,Good
4971,131,6159,33.56,144.04,69,48.1,9.86,26.66,Poor
4972,151,7527,54.43,69.02,173,39.65,8.67,10.26,Poor
4973,122,4582,33.42,71.91,188,22.03,5.04,32.47,Poor
4974,147,3909,30.69,83.52,214,36.65,6.73,61.74,Average
4975,130,4801,38.9,93.65,24,22.06,4.61,31.65,Poor
4976,160,5621,22.86,161.57,88,34.56,6.63,41.31,Average
4977,156,1164,27.67,140.99,130,42.65,7.98,40.36,Average
4978,76,619,20.69,106.47,195,43.44,3.46,33.58,Poor
4979,111,7982,38.59,177.44,285,37.78,3.96,92.35,Good
4980,141,3066,44.87,89.23,224,42.42,3.05,32.0,Poor
4981,179,4872,43.68,133.18,148,31.53,5.65,99.35,Good
4982,37,446,22.74,161.67,70,34.27,8.37,20.93,Poor
4983,194,2337,48.98,156.24,128,45.79,6.15,87.26,Good
4984,23,208,22.8,70.84,289,32.26,7.0,73.23,Good
4985,199,5594,17.52,143.67,86,27.28,7.13,66.88,Average
4986,78,2460,27.49,90.94,17,42.89,3.63,44.53,Average
4987,172,6820,39.89,102.69,42,16.77,4.22,81.66,Good
4988,179,5546,17.1,118.68,75,48.54,9.41,49.22,Average
4989,197,5973,42.4,154.89,40,26.9,6.21,13.55,Poor
4990,161,3442,53.15,79.94,279,37.04,5.93,28.05,Poor
4991,182,7999,24.66,73.03,279,38.99,8.26,18.24,Poor
4992,102,2711,32.51,78.41,258,19.8,3.32,56.96,Average
4993,145,2337,21.42,86.19,23,43.8,8.89,65.54,Average
4994,133,7599,28.06,67.14,295,35.02,7.69,33.59,Poor
4995,166,1291,11.1,171.16,108,26.48,4.01,3.95,Poor
4996,97,2198,57.69,98.29,288,44.77,3.45,65.87,Average
4997,180,5838,30.79,81.24,26,36.88,3.02,6.2,Poor
4998,52,5374,49.44,136.54,125,42.5,5.06,96.57,Good
4999,181,7520,17.13,154.44,169,49.73,5.27,88.73,Good
5000,68,1400,50.62,150.39,46,19.56,4.24,83.09,Good
5001,65,5772,53.01,146.24,180,41.24,5.01,36.75,Poor
5002,161,4950,45.77,66.06,72,41.52,6.93,74.5,Good
5003,43,5477,55.16,153.86,121,45.61,3.79,4.59,Poor
5004,132,2655,18.36,120.23,185,29.28,4.41,8.96,Poor
5005,92,4012,33.82,137.89,81,45.44,6.93,49.45,Average
5006,30,6513,41.01,174.77,29,37.4,7.93,58.68,Average
5007,21,7394,39.81,157.28,280,17.41,9.52,76.7,Good
5008,75,704,53.05,159.04,120,16.1,6.57,29.77,Poor
5009,17,7470,20.78,81.78,105,31.85,3.79,54.26,Average
5010,73,825,18.78,117.17,129,42.5,7.14,6.25,Poor
5011,30,1004,22.67,173.92,204,28.45,9.97,47.09,Average
5012,53,3460,54.58,129.92,52,44.81,9.18,67.13,Average
5013,199,376,57.05,72.31,296,32.22,8.46,98.96,Good
5014,11,972,38.48,147.82,278,15.92,8.14,76.8,Good
5015,62,4213,35.07,65.15,188,49.08,8.29,99.55,Good
5016,53,3076,40.27,149.08,214,32.14,3.63,49.79,Average
5017,107,443,40.82,165.57,30,37.75,6.64,43.3,Average
5018,57,7519,18.52,111.03,257,21.98,7.83,83.42,Good
5019,197,754,44.32,109.63,59,25.41,3.51,46.24,Average
5020,66,3604,32.62,96.51,77,31.95,9.4,75.61,Good
5021,21,7831,35.87,165.23,22,44.97,3.89,99.45,Good
5022,175,4735,11.52,125.73,184,18.57,3.62,72.46,Good
5023,29,2171,48.23,129.51,34,42.31,3.86,1.43,Poor
5024,135,2705,51.77,139.4,0,35.28,5.96,18.03,Poor
5025,33,5396,40.97,96.03,104,32.49,6.8,27.63,Poor
5026,121,6965,47.44,111.93,175,45.68,3.66,82.21,Good
5027,164,3465,36.14,148.99,48,19.13,8.5,93.21,Good
5028,30,2711,40.92,178.26,167,49.68,4.4,64.97,Average
